ticker,units,price,value
BRK.B,897982540,10398.927107728337,9338.054977472746
U10D,3908981029,1181.1636363636364,4617.146246690109
AAPL,10009216654,244.58874262369497,2448.1417160500073
BKNG,877962433,2686.7477663230243,2358.863605778278
SPY,1622816317,1352.2944589498115,2194.525513372441
PANW,3554752625,605.2472727272727,2151.5043315013636
MSFT,5436892599,387.54424188528236,2107.0364204911575
ANET,201333597,7562.513274336283,1522.5879998823716
GOOGL,472781670,3172.036799620133,1499.6808554258619
SHOP,988106782,1473.5926179084074,1456.066859660432
AMZN,358379149,3566.176203016519,1278.0431928211112
DXCM,2102178593,606.3460803059273,1274.6477499685793
TSLA,856837111,1243.655910206945,1065.6105371797942
FB,1930359681,486.35612535612535,938.8422549948461
SE,3661681996,237.51378958120532,869.6999671112319
BAC,6095374984,135.10202053660151,823.4974762666551
SQ,3109900520,259.67820512820515,807.5733851608718
NVDA,1801013252,439.61610305958135,791.7544274029038
MELI,496626485,1455.1960591133004,722.6889038232906
BSJL,69829,9400011.5,656.3934030335
MSTR,596550622,1098.3850415512466,655.2422797328919
MDB,1090467686,584.3511111111111,637.2160039448622
WFC,3031951257,200.45674300254453,607.7750739206908
W,3048287101,197.8904109589041,603.2267871376165
OKTA,2144334841,261.51708428246013,560.7801953436128
ZS,1142029795,404.0349740932642,461.41997863656087
UNH,837039580,547.0006944444444,457.8612315374861
QQQ,792841951,537.7788461538462,426.37362959114427
DISH,11509798874,35.25714285714286,405.8026231576
V,1607254747,251.41272280270437,404.0842921808417
WDAY,1288851116,311.1685279187817,401.049904472199
JPM,2166254415,174.65985442329227,378.35768076771416
ILMN,861852835,425.205754141238,366.464784664939
SPLK,2640271858,133.39027283511268,352.1865834974899
RNG,1537893645,225.56476683937825,346.8946214581865
HD,755882439,454.79963570127507,343.7750578901913
JNJ,1845878475,179.1306659205372,330.6534404351357
COUP,1993976346,160.42434210526315,319.8823434805066
BABA,818667272,374.5279054497702,306.6137386424373
NY,84820335,3591.3829787234044,304.62230736861704
HUBS,476437321,633.2041958041958,301.68211069491053
ETSY,1301240538,229.98717948717947,299.268641169
MA,758363116,394.5425855513308,299.2065445734038
BILL,1212078996,239.15930902111324,289.8799751623647
AVGO,352904092,808.360853432282,285.2738529888646
NFLX,409972594,686.2719891745602,281.3527075914344
PG,1578281895,173.02443550881534,273.08133395615835
ADBE,412315156,622.6646464646465,256.73407084275556
TMO,348322028,735.6934997847611,256.25825183144553
AKAM,2143787063,118.95277449822905,255.00941907725974
PFE,3936096685,63.748695918993555,250.92103067982356
LLY,802753177,304.9379878577624,244.7899385408062
DIS,1281050088,190.17344817344818,243.6217125178592
IVV,508786189,477.5508474576271,242.97127573168643
PYPL,973419485,249.53808812546677,242.90523723097647
CRM,817756043,296.8298947368421,242.73444016410653
DHR,571773997,420.5740055504163,240.47328018786172
PODD,813479396,285.2152133580705,232.01669949253434
WOLF,690757222,329.7134387351779,227.75193899677865
CSCO,3169690376,70.70126413838989,224.10111651048837
PXD,1258350630,176.84104046242774,222.52803467575143
IWM,742115234,292.93320878094346,217.3901967808407
ACN,480914789,448.359010936757,215.62247914089917
COST,318615147,666.5044883303411,212.35842552553143
MTN,573843183,365.7118644067797,209.86126033205088
CMCSA,3893033707,53.8002471169687,209.44617547128874
BURL,648192103,318.742700729927,206.606501502031
NKE,1071164788,189.73118712273643,203.2333668313143
ABT,1319033554,149.3318934485241,196.97377814095609
JAZZ,1451333512,134.94890510948906,195.8558683931095
T,4054386301,48.10921103769918,195.05332618316555
KO,3040581577,63.55330882352941,193.2390199662151
TXN,795338308,239.66650648726574,190.61595375385298
PEP,1025075549,184.3644891122278,188.98752989282144
NOW,257163155,726.0006858710562,186.70062691076475
QCOM,896429726,208.2377876463464,186.6705429226605
MS,1570635145,117.73198198198199,184.91398859140764
ABBV,1243885849,146.0984159083249,181.7297521096818
AMD,1057007335,171.05384183959617,180.80516550438307
SEDG,494437002,359.1462686567164,177.57520435411342
RH,287443444,611.2613430127042,175.70306561963702
CVX,1347100154,129.71196403872753,174.7350067322123
VZ,2742822943,63.58257956448911,174.39575800460366
INTU,240795817,722.126936829559,173.88514573158105
ANTM,320863116,528.9481792717087,169.71996100364706
DDOG,910896053,181.36036036036037,165.20043642290992
NEE,1668094451,97.95669607056936,163.40102115361026
MIDD,751351847,216.68721461187215,162.8083389199155
MRK,1912889039,84.43936243936244,161.5231308704047
LITE,1438393314,111.61576354679804,160.5473680227192
WMT,924039966,172.71935007385525,159.5995823697873
XOM,2394583947,66.35505319148936,158.89274517467155
INTC,2759875303,56.78474870017331,156.71882552466968
RCL,1912776669,81.92634207240948,156.706795692618
PDD,2089862303,74.63786008230453,155.98285016259672
ZG,1972589828,77.53041018387553,152.93569848938048
LOW,524201440,287.5304674457429,150.72388507893154
AMT,420729345,356.8084163898117,150.11977131817275
UBER,2757413683,54.360891445003595,149.89546589053055
ZEN,1381232131,108.44053601340033,149.7815526445712
EXAS,2100233526,71.20542082738945,149.54801205462198
MCD,524669555,284.64231464737793,149.34315656020974
NICE,435341332,337.9208633093525,147.11091874368344
LIN,380090503,379.2023562023562,144.13121430773873
MCHP,1516774507,93.90549828178695,142.43346586094674
LYV,1088721261,130.03748326639894,141.57457275906023
UNP,516985043,272.75062761506274,141.00799494585019
SCHW,1358825271,103.26952624839949,140.32524199052304
WIX,773700223,175.14797136038186,135.51202449952507
FIVN,760853307,177.18106995884773,134.80880301598765
BA,400884524,329.8211091234347,132.2201783361002
ISRG,312938740,416.9214795587281,130.47088249204413
CVS,1076797714,119.56730360934182,128.74979919568324
AMAT,721585308,176.89919571045576,127.6478606216815
BLK,125759157,1010.328716036228,127.05808762160841
ZTS,434540868,291.30694864048337,126.58477431666707
TSM,933919548,135.4403372243839,126.4903785215642
SPGI,230791991,544.0685378590078,125.5666610929393
PLD,695138789,180.3795036028823,125.38878969492875
MDT,1095663571,114.15126459143968,125.07138219642265
SNAP,2064867107,60.5704989154013,125.07003086499132
FWONA,2576985474,48.425879396984925,124.79278777170603
C,1741376206,71.36080870917574,124.26601432707622
UPS,528387153,234.36678507992895,123.83639832614654
PM,1170904788,104.0401218892839,121.82107686426612
AXP,666475978,181.4118811881188,120.90666093567128
VOO,274136665,432.3420922161626,118.52081929926128
MU,1040963065,113.25100133511349,117.89010946411882
HON,518637854,225.5118687958567,116.95899168381268
SBUX,838276569,138.992132505176,116.5138479544323
ORCL,1170645219,98.94506920415225,115.82957220746496
IWR,302495704,381.7663636363636,115.48268493170181
GS,270147335,421.6497435897436,113.90755453420256
BMY,1670350767,68.05526421944333,113.67616278733482
FTV,1362459454,81.46581691772886,110.99387243739282
WDC,1279122480,85.35066505441354,109.17395435405078
RTX,1204220106,89.375226039783,107.62744417540145
MMM,395268267,271.97707979626483,107.50390899479031
CHTR,139904009,767.9704797047971,107.44214890435426
TREE,746759941,141.06944444444446,105.34501001023611
AMGN,431553495,243.27917217084985,104.98797701103699
LRCX,123715264,847.5882352941177,104.85960229270589
GH,1150855043,91.00833333333334,104.73739937169168
SNOW,225332784,459.8679050567595,103.6233153186873
TGT,403664649,252.1043831902395,101.76562735184953
SLAB,518789196,191.61917098445596,99.40995565321244
LUV,2287468465,43.438162544169614,99.36342699733217
GM,1338933266,73.78682170542636,98.79563017380622
CYBR,507133578,191.2018348623853,96.96487063392661
OMCL,593494051,161.8963282937365,96.0845077210756
SYK,283682872,337.440243902439,95.72601751862439
VTI,393456980,239.2658823529412,94.14083148762353
TDOC,858686138,109.17216981132076,93.74462887236321
ADI,465358107,201.23396758280478,93.64585821843339
MRNA,297168442,314.09369676320273,93.3387345091414
BILI,1243453199,74.92330383480827,93.1636218330413
ADP,337280507,275.18290155440417,92.81382855400052
TJX,1086265895,85.41894247530506,92.78768399789077
EL,208631462,432.90585443037975,90.31778131816931
GILD,1060609354,84.99134448932487,90.1426149744143
IEFA,1170629175,75.45902777777778,88.33453943380208
ICE,495062903,177.45168539325843,87.84974651302922
CAT,379831495,226.29673863114377,85.95462854789159
MKC,210127727,408.1479958890031,85.76321065576157
TWTR,1460834015,58.18181818181818,84.99397905454546
COP,1057098934,79.76013325930039,84.31435184410438
CCI,397930950,210.89147851420248,83.92024639206117
CME,315675196,265.44387317909167,83.7940466928089
LNG,782857868,106.6869918699187,83.52075099861788
VEA,1629976676,50.68512110726643,82.61556522507958
SHW,204879267,398.01875,81.54578975225625
PNC,357151007,224.8908496732026,80.31999342586994
IBM,537480015,149.06933219906423,80.12178690639303
CB,378632086,210.95273818454615,79.87347530622657
TMUS,588612444,134.94876486733762,79.43252230334492
AGG,658202116,120.43603133159269,79.2712506650966
MDLZ,1081346843,72.89196832579185,78.82149982915102
LMT,221320857,354.73372206025266,78.50997137317492
MCO,170129274,459.8358633776091,78.23154159559583
CMG,29845003,2603.8953846153845,77.7132655655323
GE,833720691,92.95375722543352,77.49747070503469
DE,212897440,362.0333507034914,77.07597355939552
MMC,447431895,171.80239520958085,76.86987125416168
CI,293346523,260.75534266764924,76.49167312522846
PEGA,575572917,131.8513931888545,75.89009098822291
FISV,601979971,124.23225806451613,74.78533110694194
LCID,1224373923,60.94616977225673,74.620900975882
RGEN,302950257,242.95833333333334,73.604289523625
TD,956954318,75.4375,72.190241364125
LCII,392760821,183.44378698224853,72.04953238249703
FIS,557248716,129.09246575342465,71.93661078636985
ASML,81612617,879.3784584980237,71.7683773314496
EW,516783645,138.60773899848255,71.63021258484446
BDX,279762808,255.90359975594876,71.59230964503233
EQIX,84946057,840.320235756385,71.38189064481533
MRVL,732651608,96.91391391391392,71.0041348666026
BSX,1314382259,53.693647540983605,70.57397774886783
KLAC,134399237,524.061170212766,70.43342141792289
HYG,584984224,120.39151873767258,70.42713916493886
USB,1132536633,62.15858310626703,70.39687242322235
ITW,252932952,275.9589905362776,69.79912210728077
REGN,93945896,742.0427661510464,69.71187253637852
CSX,1644749560,41.92834086507424,68.96162018936087
HUM,123959684,554.7510373443984,68.76676328788382
AYX,826484304,82.6987012987013,68.34917858456103
RIVN,607042742,110.46395563770795,67.0563425224806
FCX,1268187331,52.826580226904376,66.99399978381523
NXPI,240185367,277.1682692307692,66.57176246594712
IJR,537692267,123.34771700953337,66.32311358813045
EFA,728997188,90.4878324844369,65.96537542936956
ADSK,200934063,327.92409532215356,65.89112082867962
VTV,433129692,149.815877251501,64.88970477065243
F,2482606193,26.00943396226415,64.57118183114152
RY,610345829,105.5334323922734,64.41189028067755
APD,188190906,341.54209844559585,64.27511694361787
DKS,528047004,120.69129720853859,63.73067789984236
HCA,208163990,304.60649087221094,63.40810251985801
XLNX,223183317,283.44565217391306,63.260340841402176
CL,665966739,94.55971896955504,62.97362768291101
IEMG,1052976463,59.69477351916376,62.85719147979512
NVAX,388103186,160.70760233918128,62.37113248225731
VRTX,234806767,264.1476635514019,62.02365888910841
BMRN,756861252,81.76993865030674,61.88849814283435
BX,454509816,135.9074969770254,61.77129144404837
LYFT,1058990685,58.135725429017164,61.565191695046806
DG,222244393,275.2553359683794,61.17395506230355
VWO,1147718767,52.572514937533946,60.33846202219554
IWF,196104476,305.78121284185494,59.965064514996435
WM,324024337,184.9089296274394,59.91499332791071
NOC,134361888,445.3317720530835,59.83561767943794
FDX,207010892,288.6573589296102,59.75521735438277
BAM,991671441,59.608695652173914,59.11224111352174
NSC,178787377,330.5998785670917,59.10708512552885
ETN,321580923,183.5003427004798,59.01020957643661
ATVI,718942961,81.21799027552674,58.3911024151564
MO,1096873587,52.919719827586206,58.046242910319506
CP,674176469,85.87579617834395,57.89544104007961
ALGN,71076370,806.3904761904762,57.31530785019048
VUG,174296382,326.1060225846926,56.83909988492221
CHGG,1686114605,33.68287526427061,56.79318792147992
NET,402052327,141.22908093278463,56.78148062909739
TFC,977336378,57.71342281879195,56.405427619700674
AON,188618294,298.47258225324026,56.297389270380854
DUK,489542768,114.86031042128603,56.229034296975605
COF,377256646,147.56960950764008,55.67161593438201
CNC,545981875,101.60538641686183,55.47469938597775
AAWW,504876203,109.67989417989418,55.37476851898677
EEFT,543707703,101.11609498680738,54.97759974160686
SPG,300156878,183.00276497695853,54.929538600851615
NVCR,614992360,89.2976501305483,54.91737259624021
HLT,290565046,188.16483516483515,54.67412398525275
EXC,793068937,68.71757129714811,54.49777122185097
FVRR,415666125,130.82125603864733,54.37796456521738
ECL,216279749,249.8800292611558,54.04399000871543
BND,564306634,95.75574468085107,54.03560196701447
ENB,1023863627,51.88590604026846,53.124091948570474
ABNB,265107696,200.35304990757857,53.11513544757117
XLF,1081608548,49.00699300699301,53.00638254813986
D,583574261,89.44025559105431,52.19503106020064
IQV,166917139,309.64369034994695,51.68483890261505
TEAM,131353616,392.3920595533499,51.54211591201985
JCI,629991074,81.59205426356588,51.40226589537015
NEWR,537202940,95.41595441595442,51.25773123515669
PSA,139541965,366.51068158697865,51.143620702136324
CTSH,484215205,105.57054582904223,51.11886349057158
CNI,417970043,122.23984771573605,51.092594406059646
SO,685144718,74.50058139534883,51.04367983095232
TWLO,159042053,320.72465208747514,51.008707115702784
NEM,650973996,78.32533333333333,50.987755228032
LULU,111203239,457.8359592215014,50.91284159610287
PGR,494813386,101.88063909774436,50.411903999798874
GD,241789748,207.2250174703005,50.10488475343955
SRPT,630257811,79.37231503579952,50.025021528465395
XLK,215630690,231.67620206938528,49.95649930880098
APH,573029964,86.47806524184477,49.55452261232396
DLR,282411960,175.0064874884152,49.42392514431881
IJH,175806038,280.93002257336343,49.38919422387359
SNPS,131089762,376.58530805687207,49.36647840587204
MLAB,166079455,292.7076923076923,48.612734012769224
BNS,564974857,85.75704989154013,48.45057699921475
LQD,314225711,153.36509349955477,48.19125554747908
GWRE,466899685,102.96238938053098,48.073107168617256
TEL,297918771,160.03088391906283,47.67620425921086
IWD,285466314,166.4834834834835,47.52542637190991
AIG,757240372,62.7180910099889,47.49267056753385
ROP,97823836,485.36425120772947,47.48019291040773
MSI,144460497,327.35319609967496,47.289605403097504
QTWO,694480409,68.06551724137931,47.270168252589656
WK,376893019,125.40495867768595,47.26425347360331
EOG,513659079,91.82437275985663,47.16642274158064
IDXX,72106229,653.6505914467698,47.13227923284622
EEM,861559933,54.593006993006995,47.03514744716364
INFO,356001118,131.1457219251337,46.68802362626471
GLD,248162644,187.59308072487644,46.55359490879077
CDNS,235782014,197.43577430972388,46.55180450239616
NUAN,646980969,71.85236220472441,46.48711092415158
DVN,614498139,75.42299794661191,46.34729187599385
BK,682956284,67.61884183232497,46.180712946188414
FCN,323894801,141.54780361757105,45.84659768470026
ZM,204112271,224.3230944254835,45.787096240932875
EMR,439407541,104.15993359158827,45.7686602902031
HTHT,1112226442,41.0919540229885,45.70355781781608
LGND,324819563,140.24242424242425,45.55348295648485
MSCI,74587946,607.7102473498234,45.32785911297527
CPRT,192739966,234.56331360946746,45.20972508993609
MET,634447305,70.87187751813055,44.96447169166802
TLT,215142752,206.67229254571026,44.46404578043319
A,264369569,167.4854854854855,44.27806561155356
ON,568838184,77.80744544287548,44.25984596740436
SRE,272789560,160.59754738015607,43.80933428691193
MDY,27064743,1606.6750675067506,43.48424778657786
AZO,20577394,2101.1203904555314,43.23558211583731
CNMD,357187636,120.35109717868339,42.987923891260195
MAR,209397034,204.90256864481842,42.90599013320637
RBLX,394129709,107.43074792243767,42.34164941632272
APTV,256359502,163.5820224719101,41.93580581705168
NUVA,873250173,47.93416927899686,41.85852161549529
CRWD,173079822,240.2560865644725,41.583480696995494
CHWY,437479793,93.94736842105263,41.100075289736836
CVNA,120543490,340.22222222222223,41.01157404222222
EA,262281794,156.0829268292683,40.93771006155122
SPOT,119284589,341.5168195718654,40.73769345921713
BIIB,134567098,302.621141253508,40.72284877193265
STZ,139295776,290.7746591820369,40.50368179189736
FTNT,110998916,364.77198364008177,40.48929477121881
AEP,410269503,98.38522238163559,40.364456289058104
FERG,82846411,483.39256198347107,40.04733886442562
SBAC,103560845,386.69843527738266,40.04681671750355
MNST,338128266,118.29808917197452,39.999927762833124
DASH,270038624,147.93859649122808,39.94913503298246
DOCU,206152586,192.71468401486987,39.728630469838286
XLV,231009842,171.52494873547505,39.62395130644019
RPD,362414452,109.22038567493112,39.58304622160881
CARR,738819631,53.439732142857146,39.48232318252456
ORLY,55495021,706.2883046237534,39.1954842971496
TTD,340306442,114.50055617352614,38.96527687843381
HSY,170828945,225.77240773286468,38.56846222311511
TDG,52894698,728.32,38.52426644736
EXPE,171267219,224.808,38.502240968951995
PPG,188933589,203.69121813031163,38.48411288914165
KEYS,154147757,248.48704103671707,38.30372001937689
KMB,255046709,150.10776640577964,38.28449181713486
FTCH,692578281,55.26756756756757,38.2771169409973
EVBG,474659129,80.5512048192771,38.23436471941867
ROKU,121749319,313.57292882147027,38.17729054084948
MTCH,291582788,130.59371221281742,38.07887870228295
TT,189047671,200.06118355065195,37.82110080775426
JD,406237088,92.98891966759003,37.7755479420277
CPNG,1317031304,28.67208672086721,37.762035762384826
AZN,521582342,72.34196891191709,37.73229356996891
YUM,234687680,160.0446127946128,37.56049887326599
ENV,379376752,98.39603960396039,37.329169914613864
U,241129103,153.96734059097977,37.126006727998444
VO,141835266,261.287707641196,37.05981151581927
VCIT,404779643,91.26629213483146,36.94273714827078
BL,312830425,117.5985401459854,36.78840129324818
GPN,246963284,148.859649122807,36.762867802456135
NRG,792238549,46.312820512820515,36.69080172317436
BAX,431353667,84.72538860103627,36.546607061056996
CCL,1232723082,29.61407249466951,36.505950716200424
VEEV,125595639,288.1279342723005,36.18761201867958
MTD,21463261,1685.4175392670156,36.1745565392657
STLA,1043755764,34.64601769911504,36.16198067309735
WELL,428937813,84.13680387409201,36.08945664656296
PAYX,256478166,139.96758620689656,35.89862980979173
SIVB,52880048,677.2407199100112,35.81252177639595
KKR,476174056,75.17105263157895,35.79450502536842
EPAM,53552922,663.0566037735849,35.5086185834717
DLTR,229400057,154.69725864123956,35.4875599500441
YY,859328874,41.275862068965516,35.469540075103446
EBAY,541579738,65.29757785467127,35.363845106567474
PSTG,763543403,46.2312925170068,35.2995984135238
DHI,300619065,117.33949416342412,35.27448902298151
NBIX,466828480,75.45258620689656,35.22341613103448
VAC,224579442,156.4018691588785,35.12464450345794
DD,389095734,90.23466476462197,35.109923118834516
TROW,165407590,211.73033707865167,35.02180478606741
ROST,309887321,112.72914285714286,34.933332078626286
NIO,753888622,46.3362962962963,34.93240656339852
IFF,233085884,149.2409033877039,34.785947895081556
TER,220620999,157.45466155810985,34.73780473015709
HPQ,870532437,39.88504753673293,34.72122763201296
BIDU,178804483,194.1451612903226,34.71402519146774
CBRE,322911207,107.06870229007633,34.573683888412205
FRC,169675726,203.7574967405476,34.57270118739505
SWK,156624005,220.58257345491387,34.548526087715295
IIVI,447103017,77.2320143884892,34.53066664208093
DIA,79368013,432.98357289527723,34.365045842338816
AAL,1540883949,22.275033377837115,34.32324139534846
CNQ,812384166,42.02217294900222,34.138147924682926
ARE,154806081,220.49006622516555,34.13320305174834
SLB,1140922387,29.89387755102041,34.106594132195916
NSIT,372954279,90.13636363636364,33.61674251168182
IART,618066095,54.379411764705885,33.61007067780883
KHC,800240408,41.96624087591241,33.58308172076643
LHX,155545019,215.85749792874896,33.575558616619716
SYY,419589227,79.64476534296028,33.4180855248491
PH,104662227,315.8346774193548,33.05596070253629
VALE,1307889241,25.21472392638037,32.97806613809816
MPC,475450283,69.3289241622575,32.96245661303087
TRP,714518646,46.089219330855016,32.93160659147955
VRSK,145116506,226.7809867629362,32.90966442626956
EFX,113297047,290.39830508474574,32.90127041990678
WST,69668914,471.6322314049587,32.85810536938016
PCG,1508019518,21.666041275797372,32.67281312169606
DOW,515973524,62.866006600660064,32.437194965549836
MCK,131452483,246.10902591599643,32.35164254536908
WMB,1053703903,30.666353383458645,32.31325625092763
O,460655838,70.13896457765668,32.309923503972755
ADM,443596996,72.67391304347827,32.237929513652176
AVB,127953303,251.63842662632376,32.19796784856127
WBA,523261042,60.846481876332625,31.838593508643925
NTRA,367808432,86.5,31.815429368
VIG,177379536,178.68776628119295,31.69555307183445
LEN,262653602,120.66326530612245,31.692641261734696
COIN,108254340,292.4416846652268,31.658081561922245
ROK,91393060,345.76418439716315,31.600446850460994
TRV,200868708,157.01635322976287,31.539672008134094
EQR,345427743,91.02402402402403,31.442223177396396
LH,85003848,369.577861163227,31.41554033448405
STT,341661959,91.48864864864865,31.25819092356
AWK,151330618,206.44145873320537,31.240913530917464
ANSS,78399931,397.3532401524778,31.15246661058069
SAIL,477265696,65.24422442244224,31.138830178957097
AVTR,577864700,53.73144876325088,31.049507520141344
DFS,246988868,125.59880239520957,31.0215060257485
OTIS,353889920,86.71189279731993,30.68646480509213
CM,205217630,149.12077294685992,30.60221160792271
LPSN,702499580,43.27777777777778,30.40262071222222
KBR,458947841,66.17816091954023,30.372324075373566
GIS,455351128,66.61795543905636,30.33456115422805
DGRO,233206910,129.94965986394558,30.30515863242177
VMW,209221291,143.76038338658148,30.07773300679553
SCHX,197444423,152.33157894736843,30.077020709942108
CTAS,67540567,444.4273858921162,30.016877633481332
FXI,314576811,94.98898071625344,29.881330633859502
PENN,464389181,64.05855855855856,29.74810154504955
AJG,176654138,168.03411764705882,29.683922207531765
AFL,437803553,67.6027633851468,29.596730002635578
WCN,218321245,135.3154875717017,29.542245714435943
VB,131633530,224.15885416666666,29.50682125471354
ALL,213519936,138.0824,29.4833452107264
ODFL,82669787,356.4650872817955,29.468892838522443
BMO,276606292,106.28205128205128,29.398284111282052
BSV,369017091,79.65732368896926,29.394913864548823
RDFN,738666006,39.7563025210084,29.366629196521007
CMI,117087143,250.66640502354787,29.349813210288065
VNQ,256119481,114.56604938271605,29.342597108121605
NUE,225209420,130.255985267035,29.334874893517494
AME,201051965,145.82512953367876,29.318428839125648
CSGP,374663254,78.171875,29.28812905878125
HLF,603792918,48.14195583596214,29.06777199242271
XLE,457208512,63.24202496532594,28.914792130263525
EWJ,130287298,220.64666666666668,28.74745801270667
FAST,451466721,63.465855940130965,28.652721876749297
HZNP,205428298,139.14285714285714,28.583880321714283
EXR,128365888,222.62052877138413,28.57688186276827
ZBRA,46044227,620.1754780652418,28.555500491869516
PCRX,538882140,52.72537313432836,28.412761906925372
VCSH,312982433,90.55800653594771,28.343065213250817
ITOT,266704421,105.15433403805497,28.045125775260043
NVST,673741287,41.09722222222222,27.688895392125
LBRDA,151089874,183.22257053291537,27.683075095774296
NTR,367265560,75.25693430656935,27.639280121985404
PRU,221923304,124.52159739201304,27.634244312593314
TIP,216353185,127.4567526555387,27.575674386783003
CTVA,584523222,47.15803336259877,27.56496560428973
AMP,91803517,299.5948979591837,27.503865307909187
VFC,377472247,72.7738478027867,27.470107852953912
IXUS,395534911,69.3917525773196,27.446860679804125
XEL,411007856,66.54387865655471,27.35005689655471
CPA,378548879,72.04081632653062,27.270970262653066
URI,68449782,398.1345338983051,27.252222052010595
KR,607820290,44.47651006711409,27.033725247181206
WB,527695094,51.042735042735046,26.935000866393164
PINS,517355136,51.877750611246945,26.839220722855746
WTW,114428104,234.47923875432525,26.83101471802076
INVH,599241717,44.46234309623431,26.643690818830542
XLY,107727948,246.09082969432313,26.5108601045869
TSN,254025635,104.2561475409836,26.483734081752047
ULTA,50865736,520.3337053571429,26.46715688859822
CIGI,187930053,139.61988304093566,26.23877201973684
LYB,232928949,112.5373993095512,26.213218144367087
IVW,315377712,82.58960434445306,26.046920453138867
BAND,427045408,60.81147540983606,25.96926132747541
NDAQ,125149972,207.3835616438356,25.9540469329863
MLM,59161586,437.1111111111111,25.860186591555554
KDP,719777306,35.516363636363636,25.56387253709818
ECPG,447708067,56.92125984251968,25.48410721529921
BLL,268579864,94.83006535947712,25.469446057359473
IWB,97084554,261.49507874015745,25.38713309268307
UBS,1484908821,17.09560723514212,25.385417983813955
RSG,183876092,137.864,25.349893547487998
CDW,125131512,202.39824120603015,25.326397948251255
IT,76185738,332.12138728323697,25.302912995757225
VRSN,101691181,248.65275459098498,25.285792273260434
SWKS,126559110,199.58141674333027,25.258846475574977
GLW,588635295,42.86206896551724,25.230126609827582
SGEN,165562603,152.3377110694184,25.22142797971482
VMC,120700926,208.4928478543563,25.16527980039792
WY,622904911,40.353287536800785,25.1362609816683
VTR,381610258,65.75229357798165,25.09174971638532
BBY,192070154,130.11950394588501,24.992073161289742
VLO,331189737,75.22402890695574,24.913426349775065
PCAR,221186874,112.6330014224751,24.912941493874822
RMD,94814701,258.93844049247605,24.55117081270041
ES,274511572,89.39205955334988,24.539154792307695
RSP,119050761,204.53507194244605,24.35005596593795
MAA,108065290,225.06896551724137,24.32214302862069
VGT,51564510,471.4978687127025,24.312556566214838
SUI,116711585,207.47227533460804,24.21441809785851
IONS,626759104,38.5678391959799,24.172744337688442
DAL,488043562,49.44774688398849,24.132654522136146
IR,400137379,60.1314623338257,24.06084573369424
DRE,370351166,64.76827094474153,23.987004664188945
ED,238759316,100.08724832214764,23.89676294971812
BKR,1016210360,23.47563025210084,23.856178669714282
ZBH,188342631,125.9620758483034,23.72402877149102
FITB,558431057,42.44551282051282,23.702892589266025
PLUG,558838067,42.353731343283584,23.668877354117914
PEG,359839637,65.58010471204189,23.59832107400314
AFRM,169541468,138.9278350515464,23.55402910070103
DECN,42120,556818.0,23.45317416
EYE,484973690,47.877729257641924,23.21943902689956
CERN,252377536,91.4594298245614,23.08230554308772
IDCC,351808690,65.52482269503547,23.052202034822695
SYF,507487738,45.42244640605296,23.051334581034045
MNDT,1191760064,19.323607427055702,23.029103623978777
VICI,781859188,29.446529080675422,23.023039316435273
PSX,315377302,72.22980910425845,22.779642319276064
OSIS,287254279,79.25112107623319,22.76522364469507
MBB,213808929,106.32225433526011,22.73264732828757
ALB,99214820,229.03402854006586,22.723569915477498
K,291575846,77.91554054054055,22.718289649655407
EIX,335825720,67.5868005738881,22.697385965222384
WEC,232111114,97.63453815261045,22.66206141547791
ZWS,124047623,181.44979919678715,22.508416284188755
ICLR,73534719,306.032967032967,22.504048235505493
CTLT,176308834,127.24168126094571,22.43383245931699
BCE,428852386,52.15772357723577,22.367964204426013
TSCO,94745742,235.4106614017769,22.304157789222113
BNDX,414089206,53.797486033519554,22.276958276416202
SCHF,572328541,38.87882096069869,22.2514588762369
NVMI,156581330,142.03804347826087,22.24050575842391
ENPH,108353094,205.22264150943397,22.2365081664
HES,260768407,85.21404682274247,22.221131243989966
STOK,35431114,626.945652173913,22.21338287397826
INSM,898964002,24.680701754385964,22.18706242129123
GOLD,1035419298,21.334200260078024,22.089842656681405
DOV,121928610,180.38535031847132,21.994135028694267
TRU,187497080,117.23991507430998,21.982141735881104
HAL,759840347,28.88295165394402,21.946432007117046
KMI,1346343710,16.275993883792047,21.913081989441896
PKI,108741610,201.48006134969324,21.909266254064416
STE,91070548,239.92523364485982,21.85012250706542
PEB,849848503,25.678807947019866,21.823096492599333
NTES,144802863,150.46153846153845,21.787261540615383
ESS,62627224,347.43416370106763,21.758837195359433
POOL,37432890,580.2554054054054,21.720636762445945
PBR,1256814745,17.254950495049506,21.68627620642327
NU,2267583443,9.524475524475525,21.59754300255944
DISCA,535858855,40.256723716381416,21.57192187671149
IEF,147398611,146.3103953147877,21.565949044260616
ZI,339800162,63.342465753424655,21.52378012449315
NEO,619384487,34.69722222222222,21.49092118643611
CHD,207624118,103.33932346723044,21.455735889600422
ALC,248780645,86.15445859872611,21.43356177981688
OXY,841844437,25.45621351125938,21.43017173153795
SU,867426014,24.689393939393938,21.41622257292424
GNRC,60310691,354.48079161816065,21.378981488718278
VV,82252543,259.4719512195122,21.34222782497683
MPWR,43878444,485.56389776357827,21.305788296440895
AMTD1,253578738,84.0,21.300613992
ESGU,199121183,106.63268608414239,21.232826599542072
YUMC,343450358,61.7094682230869,21.19413895320882
STX,191133636,110.86951219512196,21.1908929874
